id,target
2981,0.06839
2982,0.09328
2983,0.07928
2984,0.08183
2985,0.11939
2986,0.10229
2988,0.08543
2989,0.12129
2990,0.07194
2991,0.08676
2993,0.07132
2995,0.07114
2998,0.08409
2999,0.08929
3000,0.11899
3001,0.08619
3003,0.08389
3005,0.08813
3007,0.09888
3008,0.10010
3009,0.08083
3011,0.07092
3012,0.11142
3013,0.07123
3014,0.07372
3015,0.08964
3016,0.07725
3017,0.07747
3018,0.08285
3022,0.07339
3023,0.09648
3024,0.09343
3026,0.06882
3029,0.07969
3031,0.07611
3032,0.07873
3033,0.08457
3034,0.07292
3035,0.09574
3036,0.07117
3037,0.07808
3039,0.07118
3040,0.08490
3041,0.09007
3042,0.10344
3045,0.09201
3050,0.07008
3053,0.07481
3055,0.07702
3060,0.08519
3061,0.07363
3062,0.08435
3064,0.09004
3065,0.08519
3067,0.10646
3068,0.08303
3072,0.07726
3073,0.10188
3076,0.09540
3077,0.08553
3079,0.08544
3080,0.07827
3082,0.07955
3085,0.07944
3086,0.09258
3087,0.11368
3090,0.09901
3092,0.08091
3094,0.06973
3095,0.06641
3101,0.08869
3102,0.09708
3103,0.08601
3104,0.06940
3105,0.10846
3107,0.12643
3108,0.07559
3114,0.09768
3115,0.09899
3116,0.07962
3118,0.06920
3120,0.08798
3121,0.08126
3123,0.09970
3125,0.07013
3128,0.09000
3129,0.09572
3130,0.06876
3133,0.07446
3134,0.06959
3136,0.11798
3137,0.11997
3138,0.06583
3139,0.08442
3140,0.10440
3143,0.09667
3144,0.08900
3146,0.06476
3148,0.07816
3149,0.08701
3150,0.06559
3151,0.09136
3153,0.07710
3155,0.12360
3157,0.06692
3160,0.08273
3161,0.11599
3162,0.10273
3163,0.08554
3164,0.07289
3165,0.09763
3166,0.10208
3168,0.07499
3169,0.11156
3170,0.08840
3171,0.06916
3176,0.08895
3179,0.07714
3180,0.10253
3182,0.07739
3183,0.09092
3184,0.07906
3185,0.07410
3186,0.07465
3188,0.08857
3189,0.07828
3191,0.08960
3193,0.08912
3194,0.10593
3195,0.08682
3196,0.07770
3197,0.06376
3199,0.07576
3201,0.12623
3202,0.09505
3203,0.07703
3205,0.07019
3206,0.07260
3207,0.06937
3208,0.08051
3209,0.09101
3210,0.08368
3211,0.08815
3212,0.07300
3213,0.10467
3215,0.06589
3216,0.10784
3217,0.06506
3218,0.07076
3219,0.09846
3221,0.11830
3222,0.08792
3226,0.07675
3227,0.14334
3229,0.08226
3231,0.10336
3234,0.13854
3240,0.07779
3242,0.09485
3244,0.06804
3246,0.08462
3247,0.09793
3248,0.08374
3249,0.07085
3250,0.08695
3251,0.06482
3252,0.06236
3253,0.07180
3255,0.08552
3257,0.06266
3258,0.07148
3259,0.07102
3265,0.11238
3267,0.11005
3270,0.07193
3272,0.11296
3273,0.08321
3276,0.07997
3277,0.09794
3279,0.10763
3280,0.06997
3282,0.08418
3283,0.07911
3284,0.07908
3285,0.08771
3287,0.10164
3288,0.09406
3290,0.09448
3291,0.06514
3293,0.09131
3295,0.06559
3296,0.08615
3297,0.08239
3299,0.07799
3300,0.10396
3301,0.06461
3302,0.11878
3304,0.07053
3308,0.09493
3310,0.08292
3313,0.09149
3316,0.12581
3319,0.09194
3324,0.10302
3325,0.06587
3326,0.10475
3327,0.08873
3328,0.11694
3329,0.09598
3330,0.07108
3331,0.07135
3332,0.08638
3335,0.09082
3336,0.07228
3337,0.07457
3339,0.07986
3340,0.09173
3342,0.10696
3344,0.09977
3347,0.08220
3350,0.08513
3351,0.09066
3354,0.06902
3356,0.10503
3357,0.06574
3361,0.07005
3364,0.07316
3365,0.09719
3366,0.06676
3367,0.08021
3371,0.07253
3372,0.08884
3373,0.07744
3377,0.09355
3378,0.10413
3379,0.07518
3380,0.09689
3382,0.07168
3384,0.07326
3385,0.06754
3389,0.09714
3391,0.06568
3392,0.06815
3394,0.08531
3398,0.08712
3399,0.08572
3401,0.06951
3402,0.09416
3404,0.08098
3405,0.08380
3406,0.10830
3407,0.11688
3409,0.07477
3410,0.06903
3411,0.07311
3414,0.09450
3415,0.07299
3417,0.10831
3418,0.08348
3419,0.06823
3421,0.08892
3422,0.07385
3423,0.09725
3424,0.07547
3426,0.08396
3427,0.07871
3428,0.06840
3429,0.09660
3430,0.10552
3433,0.08852
3434,0.11088
3436,0.07247
3437,0.06790
3438,0.07704
3439,0.07158
3442,0.07527
3443,0.08725
3444,0.07569
3445,0.06694
3446,0.09191
3449,0.08823
3454,0.07100
3456,0.10428
3458,0.07134
3459,0.08169
3461,0.15772
3462,0.08868
3464,0.09326
3468,0.08239
3470,0.07415
3472,0.07990
3473,0.10734
3474,0.09023
3475,0.09438
3477,0.07326
3478,0.09209
3479,0.07585
3482,0.07408
3483,0.07633
3485,0.07035
3486,0.07855
3487,0.10265
3488,0.07309
3489,0.07958
3490,0.06296
3491,0.12584
3492,0.15692
3493,0.07682
3498,0.09162
3499,0.09172
3504,0.10967
3506,0.07857
3507,0.09486
3509,0.08409
3510,0.11894
3512,0.07375
3514,0.06990
3515,0.12704
3517,0.07471
3518,0.07214
3520,0.14386
3521,0.07514
3524,0.06799
3527,0.07667
3529,0.10402
3530,0.07270
3532,0.11917
3533,0.08044
3535,0.07371
3537,0.07455
3538,0.07691
3539,0.07950
3540,0.07937
3541,0.07939
3542,0.08734
3545,0.07101
3546,0.07701
3547,0.07018
3548,0.11819
3549,0.06583
3551,0.08698
3554,0.07771
3555,0.08585
3556,0.11502
3558,0.07779
3559,0.07231
3560,0.08569
3561,0.07364
3562,0.07301
3563,0.08989
3564,0.10240
3566,0.08762
3567,0.10201
3568,0.07551
3570,0.07895
3573,0.07373
3576,0.08941
3578,0.08164
3579,0.07620
3580,0.07224
3582,0.07426
3584,0.08088
3586,0.09349
3587,0.07208
3588,0.11894
3589,0.10690
3590,0.07320
3593,0.09348
3595,0.08249
3596,0.10485
3597,0.09257
3598,0.07881
3600,0.07661
3603,0.10994
3604,0.10060
3605,0.08127
3607,0.07466
3608,0.07784
3609,0.06746
3611,0.10902
3612,0.08873
3613,0.07228
3616,0.09721
3617,0.09872
3623,0.13077
3627,0.07424
3629,0.09851
3631,0.06923
3633,0.09149
3637,0.08642
3640,0.09212
3641,0.11402
3642,0.08644
3645,0.08962
3647,0.07982
3648,0.10277
3649,0.08088
3650,0.08134
3651,0.07279
3652,0.07960
3653,0.08719
3654,0.09682
3655,0.06641
3656,0.08629
3657,0.09002
3658,0.07184
3660,0.07411
3663,0.07332
3664,0.08005
3665,0.07884
3666,0.10833
3670,0.08326
3672,0.09330
3673,0.08054
3674,0.11410
3676,0.10091
3677,0.08313
3679,0.06209
3680,0.08253
3682,0.08338
3683,0.07443
3684,0.10573
3685,0.07519
3686,0.07667
3687,0.08303
3688,0.07955
3689,0.10691
3690,0.07177
3691,0.08168
3694,0.07904
3696,0.07949
3697,0.07552
3698,0.07342
3699,0.08794
3700,0.09760
3701,0.08098
3703,0.07769
3705,0.09835
3706,0.08369
3708,0.08646
3709,0.09701
3714,0.07855
3718,0.07697
3719,0.07211
3722,0.10834
3723,0.09356
3725,0.11477
3729,0.08906
3730,0.06742
3731,0.07725
3733,0.08352
3734,0.07181
3736,0.08831
3738,0.08927
3739,0.07105
3742,0.08902
3744,0.07228
3745,0.06559
3746,0.07705
3750,0.10751
3751,0.11472
3752,0.08633
3753,0.07690
3755,0.07666
3756,0.10658
3757,0.10066
3758,0.06357
3760,0.06590
3761,0.09991
3763,0.11888
3764,0.07054
3765,0.11170
3770,0.08669
3771,0.11399
3772,0.07449
3773,0.10191
3774,0.06406
3775,0.08836
3777,0.08414
3778,0.06557
3779,0.07585
3781,0.07149
3782,0.06889
3783,0.07958
3785,0.08371
3786,0.07138
3788,0.07648
3790,0.08552
3791,0.06933
3793,0.07696
3794,0.08469
3795,0.11280
3797,0.08458
3798,0.08714
3801,0.09929
3802,0.08101
3804,0.07484
3805,0.08291
3806,0.10836
3808,0.07693
3809,0.07591
3811,0.07718
3813,0.07524
3814,0.07230
3817,0.08732
3819,0.08153
3820,0.10418
3821,0.12056
3822,0.09478
3823,0.07663
3825,0.08481
3826,0.07513
3829,0.06907
3833,0.08198
3837,0.07395
3838,0.11576
3839,0.10853
3842,0.08593
3843,0.10571
3845,0.08129
3846,0.08889
3847,0.06700
3848,0.11668
3849,0.11023
3850,0.08684
3851,0.07736
3852,0.06744
3856,0.08430
3857,0.08496
3858,0.08316
3860,0.10274
3863,0.08429
3866,0.08434
3867,0.09211
3870,0.08116
3873,0.07405
3875,0.12230
3879,0.07209
3881,0.08455
3882,0.09941
3883,0.07359
3885,0.07090
3886,0.08355
3888,0.07201
3889,0.07649
3891,0.07142
3895,0.10967
3896,0.07854
3897,0.08494
3899,0.08086
3901,0.10387
3902,0.07199
3903,0.07763
3904,0.07358
3905,0.07125
3907,0.08830
3909,0.06568
3910,0.10196
3912,0.10247
3914,0.11555
3915,0.07911
3916,0.07189
3918,0.09062
3919,0.07454
3922,0.07869
3923,0.07110
3924,0.09864
3926,0.08274
3927,0.09914
3928,0.07322
3930,0.09001
3932,0.06870
3933,0.10064
3934,0.08391
3936,0.12626
3937,0.07477
3938,0.07072
3940,0.06891
3942,0.10928
3944,0.06340
3945,0.07776
3946,0.06748
3947,0.09896
3948,0.08118
3950,0.07488
3951,0.08128
3952,0.07564
3954,0.07305
3955,0.07507
3957,0.07789
3959,0.07340
3961,0.07444
3962,0.07881
3963,0.11716
3964,0.07729
3966,0.09263
3968,0.09624
3969,0.07509
3970,0.11178
3974,0.10721
3975,0.08721
3978,0.11879
3981,0.09762
3982,0.06463
3983,0.08626
3986,0.06749
3988,0.07061
3989,0.09882
3990,0.07414
3991,0.08287
3992,0.06557
3993,0.11322
3996,0.08806
3997,0.06639
3998,0.08437
4000,0.07457
4005,0.07081
4006,0.07204
4007,0.09915
4008,0.06978
4010,0.10086
4012,0.08923
4014,0.16085
4018,0.10709
4021,0.07662
4022,0.06733
4023,0.10525
4024,0.08832
4025,0.07344
4026,0.09234
4029,0.08456
4031,0.10611
4033,0.08725
4034,0.08391
4037,0.09623
4038,0.09827
4039,0.07881
4040,0.07284
4043,0.07577
4045,0.11591
4046,0.11934
4047,0.07571
4048,0.10594
4049,0.08513
4050,0.07663
4051,0.07781
4052,0.10218
4053,0.14254
4055,0.06930
4056,0.08541
4058,0.11706
4060,0.10962
4062,0.07208
4063,0.07199
4064,0.08273
4067,0.09814
4069,0.07404
4072,0.09086
4073,0.10501
4074,0.07202
4076,0.09346
4078,0.07699
4079,0.08134
4080,0.07012
4083,0.07698
4086,0.08744
4088,0.10451
4089,0.12861
4090,0.11631
4091,0.10471
4092,0.07440
4093,0.06607
4094,0.10537
4095,0.07500
4097,0.06384
4098,0.06198
4099,0.06627
4102,0.07139
4103,0.07422
4104,0.07505
4106,0.06909
4108,0.08610
4110,0.08807
4111,0.10548
4116,0.08049
4117,0.10445
4119,0.07736
4120,0.11789
4121,0.07916
4124,0.09240
4125,0.08185
4126,0.07282
4128,0.08027
4131,0.06553
4132,0.11047
4133,0.08370
4134,0.09228
4137,0.08521
4139,0.11179
4140,0.07719
4142,0.11177
4143,0.06734
4145,0.10308
4146,0.09589
4148,0.06899
4150,0.07548
4152,0.06988
4156,0.09532
4157,0.06916
4160,0.08257
4162,0.06477
4164,0.08723
4166,0.10235
4168,0.08796
4169,0.07779
4170,0.11313
4171,0.10294
4172,0.07021
4173,0.08894
4174,0.09061
4175,0.07457
4176,0.09082
4177,0.08557
4179,0.07235
4180,0.07963
4181,0.08641
4183,0.07114
4185,0.07412
4187,0.07561
4188,0.07570
4189,0.11263
4191,0.07129
4192,0.10408
4195,0.11159
4197,0.07776
4198,0.07526
4200,0.07346
4201,0.08179
4203,0.08048
4204,0.06356
4207,0.11471
4208,0.06997
4209,0.08052
4212,0.08101
4213,0.13904
4214,0.07154
4215,0.08964
4216,0.07349
4217,0.11616
4218,0.08406
4221,0.07239
4222,0.08569
4225,0.10568
4226,0.09695
4229,0.06655
4230,0.09309
4233,0.06738
4234,0.07236
4235,0.08538
4236,0.06926
4238,0.08774
4244,0.08319
4247,0.07058
4249,0.07779
4251,0.07396
4252,0.08995
4253,0.07528
4255,0.07665
4256,0.08695
4258,0.07734
4260,0.08539
4261,0.08538
4262,0.07608
4263,0.07427
4264,0.09665
4265,0.07243
4266,0.10231
4269,0.08773
4270,0.10043
4271,0.10034
4272,0.08323
4275,0.06805
4277,0.07699
4278,0.06857
4279,0.09899
4280,0.08534
4283,0.06767
4285,0.07397
4286,0.10013
4287,0.08512
4288,0.09098
4289,0.07128
4291,0.07240
4292,0.09774
4294,0.07036
4295,0.17491
4296,0.08909
4299,0.10970
4300,0.07117
4303,0.06568
4304,0.08793
4305,0.06613
4306,0.07111
4308,0.12462
4310,0.11632
4311,0.08992
4312,0.07860
4313,0.07115
4316,0.09609
4318,0.10006
4323,0.07254
4330,0.07173
4332,0.07271
4333,0.10581
4334,0.09293
4335,0.09465
4337,0.09773
4339,0.12753
4343,0.08511
4344,0.06690
4346,0.07915
4348,0.09766
4349,0.09291
4351,0.07834
4352,0.07564
4354,0.06993
4355,0.07247
4357,0.07490
4358,0.09976
4359,0.06683
4361,0.08203
4362,0.09292
4364,0.06356
4365,0.11348
4366,0.06642
4367,0.08342
4368,0.08332
4371,0.06927
4374,0.08996
4379,0.13143
4380,0.07342
4382,0.10377
4383,0.07665
4386,0.06743
4387,0.08853
4389,0.07343
4390,0.08444
4391,0.08530
4392,0.08412
4393,0.08248
4394,0.09274
4396,0.13010
4397,0.12991
4398,0.13159
4400,0.07816
4401,0.08596
4402,0.08440
4404,0.07736
4406,0.09277
4407,0.11092
4411,0.12978
4412,0.08511
4413,0.07233
4414,0.09861
4416,0.11744
4419,0.07817
4420,0.07296
4422,0.10800
4424,0.08562
4426,0.06859
4427,0.10125
4428,0.07075
4429,0.10139
4431,0.08410
4432,0.08607
4434,0.06974
4436,0.06950
4437,0.11938
4438,0.07242
4441,0.09635
4443,0.09111
4444,0.09362
4447,0.07853
4449,0.09356
4450,0.12643
4452,0.07236
4455,0.08234
4456,0.09763
4457,0.09063
4459,0.09126
4460,0.07569
4461,0.07535
4462,0.06400
4463,0.07566
4465,0.12824
4469,0.07251
4471,0.09182
4472,0.11855
4474,0.10785
4475,0.07773
4476,0.07257
4477,0.10708
4478,0.07418
4479,0.08761
4481,0.12442
4487,0.07006
4488,0.06742
4489,0.08344
4491,0.09167
4494,0.07218
4497,0.06649
4498,0.07489
4502,0.07549
4504,0.09701
4506,0.08503
4507,0.07633
4508,0.10250
4509,0.08046
4510,0.07655
4511,0.08685
4512,0.11300
4513,0.08558
4515,0.08242
4516,0.10801
4517,0.09960
4520,0.08228
4521,0.09226
4524,0.09158
4525,0.11009
4526,0.06977
4531,0.06248
4532,0.07725
4535,0.09234
4540,0.08808
4541,0.10043
4542,0.07530
4543,0.08666
4547,0.10553
4548,0.07664
4549,0.08308
4552,0.09340
4553,0.07681
4557,0.06431
4562,0.09094
4563,0.09782
4564,0.07907
4566,0.07727
4567,0.06650
4568,0.07564
4569,0.10734
4571,0.16495
4573,0.08251
4574,0.09050
4575,0.13250
4577,0.09510
4578,0.07643
4579,0.08786
4581,0.14197
4582,0.07981
4586,0.15376
4588,0.08023
4589,0.07699
4590,0.08680
4592,0.10247
4594,0.08345
4595,0.08865
4596,0.08631
4597,0.08468
4598,0.08411
4599,0.08408
4600,0.09916
4602,0.08855
4603,0.08639
4605,0.07751
4606,0.07087
4607,0.10687
4609,0.09453
4610,0.13483
4611,0.07319
4612,0.08846
4613,0.08435
4614,0.07295
4615,0.08611
4616,0.07106
4617,0.09457
4619,0.08390
4620,0.10871
4621,0.08268
4626,0.09203
4628,0.08233
4629,0.08111
4630,0.08269
4631,0.09971
4633,0.09326
4634,0.11798
4635,0.07471
4636,0.10809
4640,0.08174
4641,0.07601
4642,0.10683
4643,0.08208
4644,0.06851
4645,0.09157
4646,0.07100
4647,0.10485
4648,0.11038
4649,0.08676
4651,0.08513
4653,0.11611
4655,0.07207
4657,0.06538
4658,0.06770
4659,0.10759
4660,0.09069
4661,0.08762
4665,0.08565
4666,0.11687
4668,0.11317
4671,0.11937
4672,0.09352
4673,0.10667
4674,0.08365
4675,0.10544
4679,0.10086
4682,0.09009
4683,0.07537
4684,0.09421
4685,0.08482
4686,0.07132
4687,0.07555
4689,0.09749
4690,0.07462
4692,0.14897
4695,0.07858
4696,0.07344
4698,0.08211
4699,0.07698
4700,0.07332
4704,0.10186
4705,0.09209
4706,0.09803
4708,0.08749
4710,0.12834
4711,0.07138
4712,0.08069
4713,0.06987
4715,0.08408
4716,0.08186
4717,0.08686
4718,0.11902
4719,0.08323
4720,0.07246
4723,0.07812
4724,0.06902
4725,0.07337
4726,0.11373
4727,0.08706
4728,0.08323
4729,0.07417
4733,0.08435
4736,0.11448
4740,0.06841
4741,0.07603
4743,0.06872
4744,0.09988
4745,0.08481
4746,0.07486
4748,0.08220
4749,0.09866
4750,0.07023
4753,0.08510
4754,0.10199
4756,0.09517
4757,0.06409
4758,0.10546
4760,0.07281
4762,0.06662
4764,0.09099
4765,0.07533
4766,0.08660
4767,0.12572
4768,0.06499
4769,0.08276
4772,0.08965
4773,0.07362
4776,0.08632
4777,0.06717
4778,0.09186
4779,0.07370
4781,0.06826
4783,0.10153
4785,0.10463
4786,0.09471
4787,0.10347
4788,0.09053
4789,0.07821
4790,0.08362
4791,0.08262
4792,0.08830
4793,0.09167
4797,0.09018
4798,0.07668
4799,0.07115
4801,0.07408
4802,0.14794
4806,0.09708
4807,0.11238
4810,0.07451
4813,0.08057
4815,0.11562
4816,0.10126
4817,0.08837
4818,0.14430
4819,0.11863
4820,0.08659
4821,0.08074
4822,0.09165
4824,0.07958
4826,0.06334
4828,0.07162
4831,0.06256
4833,0.07991
4835,0.06779
4837,0.10511
4839,0.09719
4840,0.07531
4841,0.07256
4845,0.07444
4846,0.09200
4848,0.10943
4850,0.07156
4852,0.07575
4853,0.09426
4854,0.07177
4855,0.09934
4856,0.07254
4857,0.09997
4859,0.11333
4860,0.09969
4862,0.08436
4863,0.08478
4865,0.08129
4866,0.08999
4869,0.07809
4870,0.11455
4871,0.12024
4872,0.10476
4873,0.07564
4874,0.10127
4877,0.10709
4882,0.11057
4883,0.06661
4886,0.10452
4887,0.13435
4890,0.12297
4891,0.10255
4892,0.07421
4894,0.08529
4895,0.09801
4896,0.09356
4897,0.13114
4898,0.09346
4899,0.06881
4902,0.08105
4903,0.08410
4904,0.07631
4905,0.10226
4907,0.07477
4911,0.06292
4914,0.09589
4915,0.08859
4916,0.07943
4917,0.08806
4922,0.09426
4923,0.12703
4925,0.07358
4928,0.09964
4929,0.07451
4931,0.08292
4933,0.09168
4934,0.11144
4935,0.11292
4936,0.08178
4937,0.06520
4942,0.07287
4943,0.10089
4945,0.10396
4946,0.06662
4948,0.08166
4949,0.08331
4950,0.09764
4952,0.08427
4955,0.08245
4956,0.07990
4959,0.11745
4960,0.06899
4961,0.06908
4962,0.08076
4963,0.07619
4966,0.07035
4967,0.07475
4968,0.07271
4969,0.09388
4971,0.08022
4972,0.10042
4975,0.07370
4976,0.07733
4977,0.07689
4978,0.09294
4979,0.10762
4982,0.07566
4983,0.08592
4984,0.07094
4985,0.06808
4986,0.08933
4987,0.07731
4988,0.07939
4989,0.11230
4990,0.06747
4992,0.08583
4994,0.08578
4996,0.08466
4997,0.08474
4998,0.12494
5001,0.07581
5002,0.07528
5008,0.07248
5009,0.11771
5010,0.10910
5011,0.07911
5012,0.07955
5013,0.07387
5015,0.09068
5017,0.09255
5019,0.07328
5020,0.10318
5021,0.14029
5022,0.08904
5025,0.06339
5028,0.10622
5029,0.10373
5030,0.09367
5032,0.11460
5033,0.06790
5038,0.10952
5039,0.09350
5040,0.10096
5041,0.07905
5042,0.09252
5044,0.07239
5045,0.08053
5046,0.07915
5047,0.06941
5048,0.08028
5049,0.07169
5052,0.07403
5053,0.08756
5056,0.07975
5057,0.07785
5058,0.10362
5060,0.08129
5062,0.08461
5063,0.06430
5064,0.07164
5066,0.06467
5067,0.06468
5068,0.10727
5069,0.09764
5071,0.07491
5072,0.10507
5073,0.10977
5074,0.11852
5076,0.08141
5077,0.11730
5078,0.06291
5081,0.07167
5083,0.09960
5084,0.07919
5086,0.08118
5087,0.06840
5088,0.07950
5089,0.12024
5090,0.07279
5092,0.09229
5093,0.10857
5094,0.10316
5096,0.06643
5098,0.07639
5100,0.07643
5105,0.06937
5106,0.08894
5107,0.08648
5108,0.12303
5111,0.08683
5113,0.08470
5114,0.07863
5115,0.10699
5117,0.11471
5118,0.07684
5120,0.06716
5121,0.08074
5127,0.07701
5129,0.08553
5130,0.09003
5131,0.06781
5132,0.07080
5134,0.10341
5136,0.08091
5137,0.06849
5139,0.06879
5141,0.07219
5142,0.06831
5143,0.08263
5144,0.08669
5145,0.08021
5146,0.10366
5147,0.08620
5148,0.08129
5150,0.08674
5152,0.07343
5154,0.07996
5155,0.08304
5157,0.08144
5158,0.09853
5159,0.08965
5160,0.10529
5161,0.11331
5162,0.07025
5166,0.06916
5167,0.08503
5170,0.07153
5171,0.07305
5172,0.07555
5174,0.08911
5177,0.07368
5178,0.07953
5179,0.10735
5180,0.07722
5181,0.07550
5183,0.07334
5185,0.08833
5186,0.13018
5187,0.09531
5189,0.06492
5190,0.06614
5191,0.07949
5192,0.07462
5193,0.08031
5197,0.08879
5198,0.07739
5199,0.09354
5201,0.06474
5203,0.06617
5204,0.12048
5206,0.10852
5207,0.08852
5208,0.07301
5210,0.10630
5212,0.09116
5218,0.07151
5219,0.10002
5220,0.06930
5221,0.08874
5222,0.08968
5224,0.09430
5225,0.07481
5227,0.06713
5228,0.08430
5229,0.09562
5231,0.11499
5233,0.09332
5234,0.06321
5236,0.06696
5237,0.08561
5238,0.08209
5239,0.10539
5241,0.07880
5242,0.07602
5244,0.11970
5250,0.11575
5251,0.09369
5252,0.09652
5253,0.08372
5254,0.07294
5255,0.07253
5257,0.11904
5259,0.08708
5262,0.08301
5264,0.07113
5266,0.08119
5269,0.07193
5270,0.09243
5272,0.09590
5273,0.06576
5274,0.08094
5275,0.11716
5276,0.08535
5277,0.07219
5279,0.06255
5280,0.07439
5281,0.08752
5282,0.12055
5283,0.12893
5284,0.08536
5285,0.09692
5287,0.08042
5289,0.10842
5290,0.09475
5291,0.08784
5292,0.07381
5293,0.08346
5294,0.09504
5297,0.10085
5298,0.09207
5299,0.08560
5300,0.09973
5305,0.07847
5306,0.07752
5308,0.06727
5310,0.07102
5311,0.08476
5313,0.09238
5315,0.07081
5316,0.08020
5317,0.08508
5321,0.08278
5322,0.14334
5323,0.08701
5324,0.10883
5326,0.10255
5328,0.10418
5330,0.07384
5331,0.07988
5334,0.09387
5336,0.08482
5337,0.07890
5338,0.08719
5341,0.06679
5342,0.09805
5343,0.13135
5344,0.10728
5347,0.08794
5348,0.07389
5350,0.09040
5352,0.08206
5353,0.10169
5354,0.11008
5357,0.07374
5358,0.08592
5359,0.12211
5360,0.07503
5362,0.06941
5363,0.07186
5364,0.13176
5365,0.08955
5369,0.07004
5370,0.09405
5371,0.10167
5373,0.07040
5374,0.08004
5375,0.08234
5376,0.07948
5377,0.07599
5379,0.09976
5380,0.11329
5382,0.08860
5384,0.07481
5385,0.07764
5388,0.08314
5389,0.07641
5390,0.07334
5392,0.10340
5393,0.08810
5395,0.08974
5397,0.09891
5399,0.09541
5400,0.06439
5401,0.06752
5402,0.09677
5406,0.06857
5408,0.07280
5409,0.07584
5412,0.08797
5413,0.09968
5417,0.08044
5418,0.07313
5419,0.06943
5420,0.07340
5422,0.11013
5423,0.08775
5424,0.08546
5426,0.10049
5429,0.08616
5430,0.07382
5431,0.09008
5433,0.07877
5436,0.07990
5438,0.07203
5440,0.06855
5444,0.08643
5447,0.08725
5451,0.06693
5453,0.08661
5454,0.06982
5456,0.08840
5458,0.07058
5462,0.07782
5465,0.10400
5467,0.07897
5469,0.07946
5471,0.06746
5472,0.11150
5475,0.08372
5476,0.06546
5480,0.07618
5484,0.08813
5485,0.08992
5486,0.13175
5488,0.06901
5491,0.14840
5492,0.08104
5494,0.07002
5496,0.07043
5497,0.08835
5498,0.07998
5499,0.11239
5504,0.06539
5505,0.10919
5506,0.08466
5507,0.08777
5508,0.07804
5514,0.09065
5516,0.07045
5518,0.09315
5521,0.13257
5525,0.08549
5527,0.07023
5530,0.08577
5532,0.07670
5533,0.07463
5534,0.09850
5535,0.08308
5536,0.11552
5537,0.08787
5538,0.07765
5539,0.09974
5541,0.13407
5542,0.14272
5545,0.07281
5546,0.07816
5548,0.07436
5551,0.06509
5554,0.08407
5555,0.08414
5559,0.08255
5561,0.06815
5562,0.09204
5563,0.07110
5564,0.09024
5566,0.06900
5567,0.09084
5568,0.09974
5570,0.09938
5573,0.08053
5574,0.08167
5575,0.14138
5576,0.07946
5579,0.07440
5580,0.08653
5581,0.08826
5582,0.09037
5584,0.08400
5585,0.06632
5587,0.10537
5588,0.07034
5589,0.08602
5590,0.08789
5591,0.08067
5592,0.08211
5594,0.08312
5595,0.07366
5596,0.10592
5598,0.07284
5599,0.08468
5600,0.07221
5601,0.06842
5602,0.08142
5604,0.07698
5605,0.09519
5608,0.08101
5611,0.09542
5612,0.08200
5613,0.07622
5614,0.09082
5615,0.06880
5617,0.08405
5618,0.09673
5619,0.10544
5621,0.08942
5622,0.07443
5624,0.08343
5626,0.08024
5627,0.06777
5629,0.10082
5630,0.08761
5632,0.07398
5633,0.07452
5634,0.07681
5638,0.08424
5642,0.07347
5643,0.07403
5644,0.06627
5646,0.07734
5647,0.07382
5648,0.09275
5649,0.07182
5651,0.08683
5652,0.07002
5654,0.09801
5656,0.08437
5657,0.14028
5659,0.13262
5660,0.08439
5661,0.09265
5662,0.07789
5663,0.06620
5664,0.07207
5665,0.07593
5666,0.07887
5667,0.09967
5668,0.07531
5669,0.08335
5670,0.07225
5671,0.11750
5673,0.08510
5674,0.09101
5675,0.06299
5676,0.06560
5677,0.08718
5678,0.06854
5679,0.12776
5682,0.08642
5684,0.11955
5686,0.07850
5691,0.09489
5692,0.07374
5695,0.08710
5697,0.06966
5700,0.09371
5701,0.10153
5704,0.07592
5707,0.08635
5711,0.08541
5712,0.08618
5715,0.11217
5717,0.07676
5722,0.07120
5725,0.08851
5728,0.08099
5729,0.08807
5733,0.08985
5734,0.10910
5737,0.06346
5738,0.07015
5739,0.07850
5741,0.10041
5742,0.07174
5743,0.13087
5747,0.10189
5748,0.08006
5754,0.08975
5755,0.09295
5757,0.09542
5758,0.08483
5760,0.10444
5761,0.07121
5762,0.09799
5763,0.08397
5764,0.07332
5765,0.08216
5767,0.07701
5768,0.06682
5769,0.07130
5770,0.07878
5771,0.09217
5773,0.10855
5774,0.08943
5776,0.06926
5777,0.08715
5778,0.06643
5779,0.07985
5780,0.07221
5783,0.07363
5784,0.07871
5785,0.07149
5786,0.08629
5789,0.07105
5790,0.08585
5792,0.08851
5793,0.07324
5795,0.06506
5798,0.08431
5801,0.10004
5802,0.07303
5803,0.08159
5804,0.11308
5805,0.07385
5807,0.11234
5808,0.07337
5809,0.09498
5810,0.08953
5811,0.09998
5813,0.11217
5814,0.06918
5815,0.07401
5816,0.09148
5817,0.07688
5822,0.07247
5823,0.07152
5824,0.10127
5826,0.08786
5827,0.07559
5828,0.07368
5829,0.07911
5830,0.07987
5831,0.08191
5832,0.08286
5834,0.10209
5835,0.08625
5836,0.11048
5838,0.09319
5839,0.09032
5840,0.07154
5843,0.08205
5844,0.09707
5847,0.08014
5848,0.11498
5850,0.08683
5852,0.10772
5853,0.09865
5854,0.07577
5855,0.08096
5856,0.06825
5858,0.10093
5859,0.06728
5860,0.08431
5861,0.08046
5863,0.07060
5864,0.06509
